C,0.71875,0.146901,0,4,0,1.49618,4
C,1.13725,0.107222,1,4,0.108014,1.52531,4
C,0.822581,0.168731,0,2,0,1.31617,4
C,0.736842,0.116833,0,2,0,1.76066,2
C,0.578947,0.188785,0,2,0,1.2968,4
C,0.833333,0.145833,2,2,0.0765306,1.07817,2
C,0.858156,0.113617,0,4,0,2.10613,2
C,0.968085,0.124088,0,4,0,1.62834,4
C,0.853448,0.0958392,1,4,0.248031,1.31054,2
C,0.648148,0.0810104,2,4,0.902326,1.06298,2
C,0.636364,0.11094,1,2,0.303406,1.40431,4
C,0.821429,0.126398,1,4,0.0929095,1.30303,2
C,0.794872,0.10332,0,2,0,2.17391,5
C,0.575,0.109245,0,2,0,3.03718,4
C,0.857143,0.16015,0,4,0,1.31901,4
C,1.1,0.148702,1,2,0.0235294,1.22137,2
C,0.84,0.121434,1,2,0.0712074,1.35117,6
C,1.32278,0.109738,0,6,0,1.70552,6
C,0.914286,0.135856,1,2,0.122074,1.20552,6
C,0.384615,0.182321,0,2,0,1.35669,4
C,1.16667,0.134828,1,4,0.2,1.02778,0
C,1.12174,0.10001,0,4,0,2.03501,5
C,0.767677,0.14429,0,4,0,1.31954,2
C,0.705882,0.172131,0,2,0,1.50713,2
C,0.113636,0.151351,0,2,0,1,0
C,1.33108,0.0968392,0,6,0,2.05676,6
C,0.946237,0.142909,1,2,0.209672,1.01008,0
C,1,0.163722,0,4,0,1.22837,4
C,0.263566,0.133497,0,2,0,1.07023,0
C,0.5,0.143419,0,2,0,1.89412,8
C,0.78,0.117945,0,2,0,1.62086,6
C,1,0.131223,0,4,0,1.96923,3
C,0.666667,0.0981656,0,4,0,2.14232,4
C,0.131783,0.156104,0,2,0,1.02193,0
C,0.558036,0.107804,0,4,0,1.84048,6
C,0.558659,0.136602,0,4,0,1.42533,4
C,0.956522,0.121903,0,4,0,1.9115,4
C,0.721311,0.183525,0,2,0,1.31213,4
C,0.871795,0.108735,0,4,0,1.85484,6
C,0.87218,0.133577,1,2,0.294093,1.00839,0
C,0.945946,0.132358,1,4,0.0742942,1.23205,2
C,0.86747,0.126682,1,4,0.101169,1.2427,2
C,0.818182,0.139004,0,4,0,1.90244,3
C,1.07407,0.117436,0,2,0,1.77939,2
C,0.45,0.15149,0,2,0,1.67136,8
C,0.367713,0.134959,0,2,0,1.75658,4
C,0.471795,0.118543,0,2,0,1.41252,4
C,0.416667,0.177865,0,2,0,1.33083,8
C,0.962963,0.138206,1,2,0.273731,1.01393,0
C,0.893443,0.115384,1,4,0.170334,1.32982,4
C,0.657895,0.121049,0,2,0,1.60977,4
C,0.608696,0.126295,0,2,0,1.60538,4
C,0.521429,0.105218,0,4,0,1.55524,4
C,0.413043,0.12959,0,2,0,1.80473,2
C,0.488889,0.148247,0,2,0,1.58515,4
C,0.90625,0.0928238,1,4,0.248756,1.69655,6
C,0.846154,0.087589,0,4,0,1.73721,8
C,0.969432,0.064676,0,6,0,2.70965,10
C,0.666667,0.126302,0,4,0,1.44156,6
C,0.766667,0.087487,2,4,0.857558,1.02196,0
C,0.684211,0.10799,0,2,0,2.52632,4
C,0.670391,0.170921,0,2,0,1.26087,2
C,1.5,0.122179,0,6,0,1.49898,6
C,0.823529,0.100113,1,4,0.185185,1.59411,6
C,0.647059,0.0872769,0,4,0,2.5567,4
C,0.695652,0.096874,0,4,0,1.80765,4
C,0.695122,0.0991766,0,4,0,1.74336,4
C,0.542373,0.131954,1,2,0.224331,1.08128,2
C,0.75,0.127577,1,4,0.111498,1.22867,4
C,0.932692,0.122128,0,2,0,1.40643,4
C,0.325843,0.211652,0,2,0,1.01406,0
C,0.666667,0.156696,0,2,0,1.84906,4
C,0.862069,0.117629,1,2,0.200717,1.34237,6
C,0.730769,0.14387,0,2,0,1.65121,2
C,0.818182,0.10781,0,4,0,2.61111,3
C,0.636364,0.114462,1,2,0.264423,1.05376,4
C,0.666667,0.125973,1,2,0.107692,1.30189,2
C,0.5,0.161604,0,2,0,1.39703,6
C,0.15625,0.170934,0,2,0,1,0
C,0.69697,0.0977588,0,4,0,2.52874,6
C,0.625,0.143072,0,4,0,1.39585,4
C,0.576923,0.123914,1,4,0.165493,1.13739,4
C,0.661972,0.106249,0,2,0,1.86585,4
C,0.828571,0.14329,0,4,0,1.57576,2
C,0.869565,0.151706,0,4,0,1.3131,4
C,0.586207,0.196161,0,2,0,1.07743,2
C,0.904762,0.117757,1,2,0.108846,1.17501,2
C,0.818182,0.148961,0,2,0,1.63855,2
C,0.8125,0.129857,1,2,0.0671141,1.2093,2
C,0.774194,0.0869597,2,4,0.879781,1.0258,2
C,1.04082,0.101416,0,4,0,2.04939,6
C,0.948718,0.0899024,0,4,0,2.15078,2
C,0.944444,0.142302,0,2,0,1.54945,4
C,0.638298,0.104775,2,4,0.190149,1.23149,2
C,1.23194,0.101401,0,4,0,1.81855,2
C,0.186667,0.180651,0,2,0,1.00053,0
C,0.568965,0.120229,0,4,0,1.78363,4
C,1.025,0.09609,0,6,0,1.90932,10
C,1.07692,0.10666,0,2,0,1.57412,4
C,1,0.129879,0,2,0,1.4224,2
C,0.888889,0.13858,1,2,0.0892857,1.1087,4
C,0.842105,0.130433,0,4,0,1.92481,2
C,0.83871,0.099926,1,4,0.804102,1.01005,0
C,0.786325,0.0955318,0,4,0,1.78675,4
C,0.847059,0.0884983,0,4,0,1.74677,8
C,0.428571,0.158387,0,2,0,1.50282,8
C,0.543011,0.0789433,1,4,0.482043,1.46423,2
C,0.539062,0.148908,0,2,0,1.58915,2
C,0.5625,0.117605,1,4,0.215054,1.28,2
C,1.48,0.118967,0,6,0,1.69076,6
C,0.4,0.162447,0,2,0,1.43885,8
C,0.79,0.114318,0,4,0,1.91727,8
C,0.790323,0.109172,1,2,0.2,1.31343,2
C,0.305882,0.126697,0,2,0,1.46884,4
C,0.857143,0.123983,0,2,0,1.31118,4
C,0.324074,0.115078,0,2,0,1.74009,6
C,0.569444,0.128885,0,2,0,2.01595,4
C,0.68254,0.121943,1,4,0.300448,1.10956,4
C,0.692308,0.11127,0,2,0,1.99573,4
C,0.888889,0.124462,0,2,0,1.32506,4
C,1.1464,0.114447,0,4,0,1.49659,4
C,0.294118,0.208299,0,2,0,0.992126,0
C,0.897959,0.128887,0,4,0,1.81161,4
C,0.647059,0.101376,0,4,0,2.0756,6
C,0.972973,0.110484,1,4,0.166023,1.41263,2
C,0.921569,0.107328,0,2,0,1.93249,2
C,0.886957,0.0984399,1,4,0.227036,1.31844,2
C,0.470588,0.173225,0,2,0,1.39867,8
C,0.214286,0.179725,0,2,0,1.02814,0
C,0.928571,0.127303,1,2,0.0756972,1.20622,2
C,0.8,0.12877,0,2,0,1.54696,4
C,1.06667,0.122811,1,2,0.410072,1.02017,0
C,0.9625,0.108575,0,4,0,1.68163,8
C,0.375,0.183702,0,2,0,1.07819,4
C,0.717949,0.135058,0,2,0,1.65653,6
C,0.941176,0.0889831,0,4,0,2.72206,6
C,0.666667,0.0872801,0,4,0,2.36707,4
C,0.723404,0.141616,1,2,0.0360134,1.10842,2
C,0.622222,0.125511,1,4,0.25,1.15385,4
C,0.285714,0.20787,0,2,0,1,0
C,0.363636,0.125424,0,2,0,1.66038,4
C,1.05714,0.142757,1,4,0.0664928,1.17772,2
C,0.9,0.0842949,0,2,0,2.22222,6
C,0.9,0.12623,1,2,0.0897959,1.25439,4
C,0.806452,0.121794,1,2,0.0994449,1.23057,2
C,0.845714,0.129206,1,4,0.0820598,1.21359,2
C,1,0.118683,1,4,0.0981114,1.33691,6
C,0.973684,0.113749,0,2,0,2.9781,4
C,0.958333,0.150682,0,4,0,1.53016,2
C,0.831081,0.109227,1,4,0.173964,1.35189,2
C,0.356643,0.142574,0,2,0,1.67197,8
C,0.129032,0.159079,0,2,0,1,0
C,0.409091,0.129686,1,2,0.0709677,1.22264,4
C,0.677419,0.0899245,0,2,0,2.84131,4
C,0.4,0.145521,0,2,0,1.75,8
C,1.52632,0.120961,0,6,0,1.48522,6
C,0.787879,0.126316,1,4,0.102431,1.2732,4
C,0.363636,0.169967,0,2,0,1.48148,2
C,0.361257,0.147509,0,2,0,1.31104,4
C,0.471698,0.208407,0,2,0,1.04612,0
C,0.675,0.132826,0,2,0,1.54476,6
C,0.785714,0.129455,1,4,0.0152207,1.53367,4
C,0.875,0.146794,1,4,0.0169492,1.3545,2
C,0.827957,0.100275,1,4,0.79254,1.01028,0
C,0.727273,0.105337,1,4,0.695612,1.01093,0
C,1.13043,0.130234,0,4,0,1.80851,4
C,0.466667,0.138193,0,2,0,2.08163,8
C,0.725,0.130183,0,2,0,1.51705,4
C,0.82,0.107211,0,4,0,1.67552,4
C,0.511111,0.168246,0,2,0,1.57411,4
C,0.794118,0.0919548,0,4,0,1.96834,4
C,1.1,0.0966379,0,2,0,3.06383,6
C,0.826087,0.100219,1,4,0.222727,1.38865,2
C,0.652174,0.184455,0,2,0,1.32565,4
C,0.464286,0.162703,0,2,0,1.58304,2
C,1.27273,0.13679,0,4,0,1.4507,4
C,0.884615,0.116027,1,2,0.2249,1.27002,4
C,1.08333,0.0919257,0,4,0,2.12778,6
C,0.890909,0.139785,0,4,0,1.52738,2
C,0.71875,0.120525,0,2,0,2.8453,4
C,0.98,0.118205,1,4,0.0400381,1.33901,2
C,0.71,0.117127,0,2,0,1.73127,4
C,0.643357,0.114035,0,4,0,1.47578,4
C,0.676471,0.0883202,0,4,0,2.44361,4
C,0.923077,0.114698,0,2,0,1.94152,2
C,0.256637,0.123826,0,2,0,1.58078,2
C,1.33333,0.116155,0,6,0,1.47996,6
C,0.32,0.155994,0,2,0,1.21519,6
C,0.588235,0.119318,1,4,0.183673,1.30519,4
C,0.789474,0.111166,1,4,0.131429,1.39832,6
C,0.965517,0.13416,1,2,0.299213,1.02021,0
C,0.928571,0.168712,0,2,0,1.82759,4
C,0.75,0.142943,0,2,0,1.87571,6
C,1.21212,0.0949937,1,4,0.327928,1.65564,4
C,1.39394,0.103617,0,6,0,1.72521,6
C,0.547619,0.152541,0,2,0,1.60371,8
C,0.416667,0.132075,0,2,0,1.74714,7
C,0.28655,0.122676,0,2,0,1.52592,4
C,0.907407,0.139248,0,4,0,1.53767,2
C,0.850932,0.114577,0,2,0,1.43617,4
C,1.02083,0.104548,0,4,0,2.12616,8
C,1.41667,0.120699,0,6,0,1.4438,6
C,0.96,0.0989147,1,4,0.23871,1.45317,2
C,0.222222,0.129756,0,2,0,1.61538,6
C,0.945946,0.0754239,0,4,0,3.09391,2
C,0.915663,0.110653,0,4,0,1.83646,4
C,0.586207,0.105894,0,4,0,1.78903,6
C,0.278689,0.197577,0,2,0,1.02955,0
C,1,0.15581,1,4,0.0212766,1.37313,2
C,0.684783,0.0891057,0,4,0,2.08839,4
C,1,0.218581,0,2,0,1.0231,0
C,0.704225,0.122031,0,2,0,2.23154,4
C,0.794118,0.131631,2,4,0.149929,1.07388,2
C,1.15789,0.12616,1,2,0.0766129,1.15976,4
C,0.970588,0.0939415,1,4,0.116147,1.78281,2
C,0.362791,0.103487,0,4,0,1.47271,4
C,0.3,0.18951,0,2,0,1.07933,0
C,0.793103,0.137634,2,2,0.0780911,1.08911,4
C,0.543478,0.113789,0,4,0,1.41678,4
C,0.882353,0.0903877,0,4,0,3.12453,2
C,0.508929,0.16912,0,2,0,1.32298,8
C,1.45455,0.104697,1,2,0.647773,1.03883,0
C,0.9375,0.137212,1,2,0.27541,1.01637,0
C,0.5,0.160078,0,2,0,1.6549,8
C,0.275862,0.205832,0,2,0,1,0
C,0.461538,0.182321,0,2,0,1.40625,8
C,0.909091,0.0995575,1,4,0.213974,1.38266,2
C,1,0.137808,0,4,0,1.87879,2
C,0.785714,0.105403,0,4,0,1.6958,4
C,0.434783,0.114455,0,4,0,2.11429,2
C,0.862745,0.132543,0,4,0,1.63508,4
C,0.710526,0.130584,2,4,0.155585,1.1199,4
C,0.536842,0.163817,0,2,0,1.23727,4
C,0.69281,0.0931585,0,2,0,2.2919,4
C,0.12963,0.15788,0,2,0,1.00319,0
C,0.576271,0.096454,0,4,0,2.02586,4
C,0.181818,0.179373,0,2,0,1.00336,0
C,0.83871,0.138947,0,4,0,1.57734,4
C,0.307692,0.212091,0,2,0,1,0
C,0.722222,0.121625,1,2,0.119066,1.22555,4
C,1.22137,0.0961002,0,6,0,1.63144,6
C,0.7,0.124186,0,2,0,2.6941,4
C,0.878788,0.140562,0,4,0,1.56934,2
C,0.6,0.102778,1,4,0.479232,1.15539,2
C,1.06522,0.119224,1,4,0.0805271,1.38014,6
C,0.842105,0.126698,1,2,0.101852,1.22388,2
C,0.877551,0.122776,1,4,0.111874,1.27255,2
C,0.619355,0.0950615,0,2,0,2.06985,4
C,0.478947,0.122015,0,4,0,1.42548,4
C,0.774194,0.108608,0,4,0,1.92088,4
C,0.69697,0.0901239,0,2,0,2.96487,4
C,0.851852,0.12547,1,4,0.111959,1.30233,2
C,0.326923,0.21002,0,2,0,1.01867,0
C,0.589744,0.138026,1,2,0.207752,1.00615,0
C,1.3299,0.0848607,0,6,0,2.04416,6
C,0.736842,0.125424,0,2,0,1.73077,2
C,0.796296,0.127245,1,2,0.0971049,1.2028,4
C,1.06522,0.0856272,1,4,0.166469,1.69552,2
C,0.942308,0.104247,1,4,0.550346,1.04599,2
C,1.36364,0.112002,0,6,0,1.80952,8
C,1.03704,0.11771,0,4,0,1.88056,8
C,0.7,0.137485,1,2,0.163285,1.11718,2
C,0.640777,0.115388,0,2,0,2.20544,8
C,0.563536,0.13511,0,4,0,1.44602,4
C,0.317073,0.194058,0,2,0,1.04253,0
C,0.4,0.174379,0,2,0,1.36441,2
C,1.05,0.103802,1,4,0.0875341,1.58711,6
C,0.918919,0.0956799,0,4,0,2.14339,4
C,0.649718,0.113899,2,4,0.128561,1.18587,8
C,1.17391,0.135826,0,4,0,1.68539,3
C,0.92,0.12877,0,2,0,1.6,2
C,0.592593,0.120404,0,2,0,2.13115,4
C,0.5625,0.139415,0,2,0,1.68448,8
C,0.888889,0.138193,0,4,0,2.43478,4
C,1.27723,0.0985523,0,6,0,1.74675,6
C,0.703704,0.126295,1,4,0.402941,1.00458,0
C,0.619048,0.151937,1,2,0.0565498,1.1482,2
C,0.636364,0.114866,0,2,0,2.23327,4
C,0.849879,0.136629,0,4,0,1.57589,4
C,0.837121,0.101573,1,6,0.0518514,1.31821,4
C,0.535714,0.114001,1,4,0.142898,1.22153,4
C,1,0.0895931,0,4,0,2.87312,8
C,1.04762,0.0981692,1,4,0.104575,1.73077,4
C,0.666667,0.139004,1,2,0.0615385,1.34653,2
C,1,0.120869,1,4,0.3875,1.02646,0
C,0.769231,0.105437,0,4,0,1.73585,4
C,0.78125,0.136775,0,4,0,1.60706,4
C,0.651163,0.132726,0,4,0,1.66464,4
C,0.608696,0.132395,1,4,0.22251,1.11263,2
C,0.318182,0.120948,0,2,0,2.37736,4
C,0.222222,0.191228,0,2,0,1.00663,0
C,1.01111,0.124518,1,4,0.0455451,1.4202,2
C,1.17391,0.0889998,2,4,0.213483,1.29853,6
C,1,0.123645,0,4,0,1.58835,4
C,0.9375,0.128588,0,2,0,1.20994,4
C,0.813793,0.0993009,1,4,0.254057,1.3973,2
C,1.07407,0.101723,1,4,0.730046,1.00983,0
C,0.6,0.155136,0,2,0,1.65,4
C,0.359223,0.172885,0,2,0,1.27032,2
C,0.113636,0.151351,0,2,0,1,0
C,1.35294,0.104679,0,4,0,2.12624,2
C,0.75,0.139004,1,2,0.0307692,1.53684,2
C,0.5,0.149225,0,2,0,1.94203,8
C,0.625,0.107053,0,4,0,2.06349,4
C,0.644444,0.0819072,1,4,0.577419,1.23378,4
C,0.681818,0.128615,0,4,0,1.62968,6
C,0.57767,0.111215,0,2,0,1.67369,4
C,0.625,0.131266,0,2,0,1.72745,4
C,0.818182,0.111313,1,2,0.17437,1.396,2
C,0.888889,0.133333,1,2,0.0500626,1.15974,2
C,0.787879,0.13936,0,4,0,1.55839,3
C,0.95,0.122266,0,6,0,1.3613,6
C,0.571429,0.121951,0,4,0,1.96573,4
C,0.884615,0.117646,1,4,0.181185,1.29174,2
C,0.803571,0.105379,1,4,0.629902,1.01482,0
C,0.8,0.140582,0,4,0,1.59855,3
C,0.273504,0.144179,0,2,0,1.34872,2
C,1,0.130738,1,2,0.0785563,1.21232,6
C,0.222222,0.192847,0,2,0,1,0
C,1.01429,0.092983,1,4,1.00251,1.01183,0
C,0.366412,0.117847,1,2,0.167548,1.10632,4
C,0.818182,0.145278,0,4,0,1.67742,3
C,0.869565,0.101519,1,4,0.188612,1.51645,4
C,0.866667,0.157123,1,2,0.0379747,1.23134,4
C,0.304348,0.151515,0,2,0,1.45205,10
C,0.75,0.103712,1,2,0.578207,1.20891,2
C,0.314286,0.205087,0,2,0,1.04334,2
C,0.77193,0.135603,1,2,0.0810811,1.16053,4
C,0.867925,0.14477,1,2,0.040291,1.12922,2
C,0.8,0.111689,0,4,0,1.76573,6
C,0.47619,0.16201,0,2,0,1.59638,4
C,0.847458,0.123502,0,2,0,1.46525,4
C,0.617021,0.102716,2,2,0.1854,1.26505,4
C,0.85,0.120429,0,4,0,1.58595,4
C,0.769231,0.128922,1,2,0.0995935,1.20906,2
C,0.84375,0.120336,1,2,0.113761,1.30275,2
C,0.290909,0.20471,0,2,0,1.00128,0
C,1.19524,0.140004,1,2,0.134165,1.12516,2
C,0.821429,0.148187,1,2,0.022869,1.11237,2
C,0.910448,0.155124,0,2,0,1.22753,4
C,0.760563,0.120142,0,4,0,1.89809,3
C,0.577982,0.112046,0,4,0,1.99614,4
C,0.714286,0.147792,0,2,0,1.41299,4
C,0.894737,0.128802,1,2,0.0822511,1.19529,2
C,0.823529,0.129586,1,2,0.10443,1.24843,2
C,0.428571,0.157016,0,2,0,1.49133,10
C,0.774194,0.132911,1,4,0.23356,1.10775,2
C,0.96875,0.133654,1,2,0.307443,1.01508,0
C,1.02765,0.130995,0,2,0,1.38967,4
C,0.625,0.123744,0,2,0,1.75362,4
C,0.521429,0.108375,0,4,0,1.51603,4
C,0.752475,0.118446,0,2,0,1.3855,4
C,0.828571,0.0943729,1,2,0.270955,1.38966,6
C,0.762821,0.104562,0,4,0,2.43596,2
C,0.764706,0.143407,0,2,0,1.25612,4
C,0.666667,0.125498,0,2,0,1.50049,4
C,0.311688,0.212814,0,2,0,1,0
C,0.625,0.149248,0,2,0,1.55102,4
C,0.574661,0.102019,1,4,0.600118,1.14378,2
C,0.970588,0.0909933,1,4,1.09361,1.01613,0
C,0.269231,0.202288,0,2,0,1.00153,0
C,0.722222,0.106046,0,2,0,2,4
C,0.258065,0.196744,0,2,0,1.01032,0
C,0.597826,0.14174,0,2,0,1.67814,8
C,0.4,0.157029,0,2,0,1.45695,10
C,0.304348,0.15456,0,2,0,1.22951,12
C,0.983607,0.10852,0,4,0,1.66765,2
C,0.722222,0.111355,0,2,0,1.80328,4
C,0.777778,0.14729,0,4,0,2,2
C,0.707547,0.0933695,0,4,0,2.02337,6
C,0.230769,0.195156,0,2,0,1,0
C,0.25,0.196861,0,2,0,1.00192,0
C,0.888889,0.142829,1,2,0.0784314,1.30769,4
C,0.602339,0.127803,0,2,0,1.59148,4
C,0.842105,0.116028,0,2,0,1.48765,4
C,1.0119,0.0832381,0,6,0,1.8752,8
C,0.458333,0.119212,0,2,0,2.46738,8
C,0.794118,0.0926473,0,4,0,1.99469,4
C,0.27451,0.203228,0,2,0,1.00157,0
C,1.01587,0.152488,1,2,0.154474,1.01266,0
C,0.890909,0.139049,0,4,0,1.54363,3
C,1.17647,0.0802803,0,4,0,3.0611,2
C,1.02857,0.131787,1,4,0.0753612,1.20372,2
C,0.569231,0.129193,1,2,0.178928,1.0254,0
C,0.625,0.174608,0,2,0,1.41003,4
C,0.703704,0.110199,0,2,0,2.01878,4
C,0.928571,0.0950081,1,4,0.206407,1.4765,2
C,0.852174,0.0991911,1,4,0.257862,1.28061,4
C,0.177778,0.178997,0,2,0,1,0
C,0.962963,0.135831,1,2,0.287305,1.02321,0
C,0.722222,0.114381,1,2,0.136054,1.2674,4
C,0.526316,0.102606,1,4,0.608791,1.03416,0
C,0.934783,0.134456,0,2,0,1.92036,4
C,0.817204,0.138796,1,2,0.060788,1.13017,4
C,0.857143,0.0934261,0,4,0,2.77391,6
C,0.48,0.153843,0,2,0,1.6705,8
C,0.654545,0.110381,1,4,0.422735,1.10134,2
C,1.24074,0.143182,0,4,0,1.43127,4
C,0.577465,0.157013,0,2,0,1.74179,4
C,1.48485,0.11602,0,4,0,1.57882,6
C,0.901408,0.14524,0,4,0,1.33927,4
C,0.882653,0.103207,0,4,0,2.06724,7
C,0.230769,0.193901,0,2,0,1,0
C,0.87037,0.143474,1,2,0.0426696,1.12476,2
C,0.625,0.128749,0,2,0,1.49618,4
C,0.657895,0.101189,1,4,0.544947,1.11927,2
C,0.254237,0.10688,0,2,0,2.48544,8
C,0.54,0.158646,0,2,0,1.68659,4
C,0.95,0.133033,1,2,0.3,1.02952,0
C,0.868421,0.105932,1,4,0.0685225,1.46759,2
C,1,0.133721,1,2,0.310127,1.0163,0
C,0.740741,0.12877,0,4,0,1.76471,2
C,0.890909,0.141408,0,4,0,1.50415,4
C,0.582278,0.0809321,0,2,0,3.95732,6
C,0.882353,0.129686,0,2,0,1.55372,2
C,0.804348,0.127091,1,2,0.0753138,1.1597,2
C,0.607143,0.121988,0,2,0,1.58773,4
C,1.03158,0.0892345,0,2,0,2.8112,6
C,0.68,0.134185,0,4,0,1.73842,4
C,1,0.138665,1,2,0.252106,1.01246,0
C,0.484848,0.13865,0,2,0,1.85337,4
C,0.671756,0.127005,0,4,0,1.61412,4
C,0.291667,0.209056,0,2,0,1,0
C,1.18919,0.0918805,0,6,0,1.74247,6
C,0.583333,0.113066,0,4,0,1.55096,2
C,0.928571,0.126922,1,2,0.0761523,1.19543,2
C,0.611111,0.144917,0,2,0,1.37679,4
C,0.585859,0.107095,0,4,0,2.11283,4
C,0.75,0.16893,0,2,0,1.36986,4
C,0.84,0.115502,0,4,0,1.95238,6
C,0.875,0.124943,1,2,0.0882353,1.18874,2
C,0.892857,0.141108,0,4,0,1.48847,4
C,0.944444,0.123429,1,2,0.0926829,1.29947,4
C,0.846154,0.136083,0,2,0,1.80952,4
C,0.740157,0.132568,0,2,0,1.77581,2
C,0.757895,0.146726,1,2,0.0651048,1.17725,6
C,0.258065,0.192361,0,2,0,1.03053,0
C,0.866667,0.14146,1,2,0.0422297,1.10437,2
C,0.416667,0.154669,0,2,0,1.64824,8
C,0.365979,0.132331,0,2,0,1.42077,2
C,1.04348,0.105331,0,4,0,2.22973,8
C,0.848485,0.0972367,1,4,0.198614,1.66962,6
C,1.37143,0.114477,0,6,0,1.6672,6
C,0.323741,0.125336,0,2,0,1.98032,7
C,0.837662,0.127733,1,2,0.0785286,1.19071,2
C,1.20755,0.101515,0,6,0,1.74037,8
C,0.666667,0.159719,0,2,0,1.48148,4
C,0.868421,0.116387,1,4,0.199367,1.37846,6
C,0.684211,0.100123,0,4,0,2.05308,8
C,0.428571,0.124681,0,2,0,2.0127,2
C,0.527778,0.155199,0,2,0,1.43849,8
C,0.878788,0.0949645,1,4,0.220339,1.69565,6
C,0.666667,0.188562,0,2,0,1.42105,2
C,0.886957,0.0997954,1,4,0.218185,1.31008,2
C,0.571429,0.17833,0,2,0,1.3431,4
C,0.5,0.152647,0,2,0,1.39503,4
C,0.142857,0.165359,0,2,0,1,0
C,0.5625,0.146236,0,2,0,1.62898,2
C,0.578947,0.16313,0,2,0,1.54217,6
C,0.272727,0.204817,0,2,0,0.998043,0
C,0.578947,0.180328,0,2,0,1.39796,4
C,0.911765,0.0964475,1,4,0.900922,1.01475,0
C,0.689189,0.0890606,0,4,0,2.59401,6
C,0.318182,0.210149,0,2,0,1.01566,0
C,0.970588,0.101926,1,4,0.0792839,1.66806,2
C,0.9,0.126608,0,2,0,1.84484,4
C,0.536765,0.116002,1,4,0.128571,1.21453,4
C,0.507853,0.11989,1,2,0.122595,1.19442,2
C,0.179487,0.179595,0,2,0,1,0
C,0.968085,0.140526,1,2,0.224011,1.01006,0
C,0.814815,0.146021,1,2,0.0467547,1.12286,4
C,0.421053,0.165374,0,2,0,1.53731,8
C,0.382353,0.178305,0,2,0,1.288,4
C,1.01042,0.124585,1,2,0.390339,1.00922,0
C,1.12821,0.125762,0,2,0,1.97573,5
C,0.545455,0.191082,0,2,0,1.03454,0
C,0.75,0.151523,1,2,0.152778,1.07576,2
C,0.895833,0.107383,0,4,0,2.06761,2
C,0.404255,0.129423,0,2,0,1.82467,2
C,1.27143,0.0999719,0,6,0,1.72752,6
C,0.76,0.170956,0,2,0,1.50531,4
C,0.633588,0.128275,0,2,0,1.42477,4
C,0.503145,0.158219,0,2,0,1.42495,8
C,0.911765,0.0956556,0,4,0,3.06927,2
